Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Intake air temperature bank 1  sensor 3 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
1013.026,21.86536,29.234798,1868,59.651634,4.133052,29.234798,53.6,11.764706,64.4,68,0,3404.8206,3460.9277,0,-7.284928E-16,7.0117434E-15,37.40575,105.1709,14.625083,24.73672,45.06461,-93.21645,949.3671
1013.277,19.182232,31.006605,1899.5,59.651634,4.70988,29.234798,53.6,5.490196,64.4,68,0,3404.8206,3481.5989,0.87022644,-7.284928E-16,7.0117434E-15,42.637905,117.89371,14.628387,24.735102,45.06461,-93.21645,949.3671
1013.527,40.78577,18.603964,1847.75,59.651634,2.190888,29.234798,53.6,12.54902,64.4,69.8,0,2566.1658,2660.662,-5.221359,-7.284928E-16,7.0117434E-15,20.053322,57.000305,14.634899,24.73926,45.06461,-93.21645,949.3671
1013.778,14.0907135,26.28179,1878.5,59.651634,6.380829,29.234798,53.6,12.54902,64.4,69.8,0,3431.3977,3186.2979,-1.4503773,-7.284928E-16,7.0117434E-15,58.044624,162.28743,14.63788,24.735453,45.0646,-93.2168,950.02185
1014.027,43.775944,21.261671,1864.75,59.651634,2.046681,29.234798,53.6,8.235294,64.4,69.8,0,2702.0042,2492.3403,-3.916019,-7.284928E-16,7.0117434E-15,18.683554,52.622677,14.643874,24.7361,45.0646,-93.2168,950.02185
1014.277,38.499893,18.308662,1848.5,59.651634,2.320542,29.234798,53.6,10.588235,64.4,69.8,0,2566.1658,2899.8557,-5.3663964,-7.284928E-16,7.0117434E-15,21.243961,60.360123,14.646846,24.737892,45.0646,-93.2168,950.02185
1014.527,15.392868,25.986488,1873.75,59.651634,5.841045,29.234798,53.6,12.941176,64.4,69.8,0,3378.2434,3094.7544,-1.5954151,-7.284928E-16,7.0117434E-15,53.13436,148.93538,14.649806,24.734858,45.0646,-93.2168,950.02185
1014.777,15.891364,32.77841,1909,59.651634,5.637303,29.234798,53.6,12.941176,64.4,69.8,0,3593.8132,3626.2964,1.7404529,-7.284928E-16,7.0117434E-15,51.46759,141.59958,14.655745,24.730442,45.064598,-93.21713,950.0545
1015.026,15.977608,33.959614,1900.25,59.651634,5.606874,29.234798,53.6,12.941176,64.4,69.8,0,3703.0745,3738.5107,2.3206038,-7.284928E-16,7.0117434E-15,51.189777,141.48375,14.658765,24.72765,45.064598,-93.21713,950.0545
1015.277,16.371264,34.550217,1913.75,60.273006,5.518233,29.234798,53.6,11.764706,64.4,71.6,0,3809.3828,3818.242,2.6106794,2.532103,0.5064206,50.479298,138.53584,14.661778,24.725056,45.064598,-93.21713,950.0545
1015.528,18.32043,34.254917,1905.75,60.273006,4.838211,29.234798,53.6,0,64.4,71.6,0,891.809,3540.659,2.4656415,-7.284928E-16,0.5064206,45.10865,124.31628,14.668285,24.719952,45.064598,-93.21713,950.0545
1015.777,41.356674,25.100586,1877.5,60.273006,2.14326,29.234798,53.6,4.7058825,64.4,71.6,0,2944.151,1889.9264,-2.0305283,-7.284928E-16,0.5064206,19.982504,55.899,14.671303,24.721998,45.064594,-93.217476,950.3416
1016.027,43.76801,20.375769,1870,60.273006,2.062557,29.234798,53.6,11.372549,64.4,71.6,0,2728.5813,3006.164,-4.351132,-7.284928E-16,0.5064206,18.881596,53.031162,14.674304,24.724197,45.064594,-93.217476,950.3416
1016.277,38.035194,24.805285,1899.5,60.273006,2.385369,29.234798,53.6,0,64.4,71.6,0,891.809,1913.5505,-2.175566,-7.284928E-16,0.5064206,21.727505,60.0765,14.680335,24.72274,45.064594,-93.217476,950.3416
1016.527,45.894276,20.375769,1875.75,60.273006,1.967301,29.234798,53.6,0,64.4,71.6,0,891.809,1187.11,-4.351132,-7.284928E-16,0.5064206,18.006817,50.419216,14.683309,24.72505,45.064594,-93.217476,950.3416
1016.778,99.499146,11.221438,1833.25,60.273006,0.906255,29.234798,53.6,0,64.4,71.6,0,891.809,897.715,-8.847302,-7.284928E-16,0.5064206,8.305698,23.795155,14.689324,24.73174,45.064594,-93.217476,950.3416
1017.027,93.67998,9.744933,1822,60.273006,0.969759,29.234798,53.6,0,64.4,69.8,0,891.809,959.7283,-9.572491,-7.284928E-16,7.0117434E-15,8.821628,25.429302,14.692317,24.73545,45.064587,-93.21783,951.127
1017.278,103.43268,8.85903,1810.5,59.651634,0.867888,29.234798,53.6,0,64.4,69.8,0,891.809,1009.92944,-10.007604,-2.420126,-0.4840252,7.907464,22.93891,14.695437,24.739447,45.064587,-93.21783,951.127
1017.528,133.5666,7.087224,1800.75,59.651634,0.672084,29.234798,53.6,1.1764706,64.4,69.8,0,891.809,1107.3788,-10.8778305,-7.284928E-16,-0.4840252,6.123463,17.859848,14.701368,24.74744,45.064587,-93.21783,951.127
1017.777,145.96748,6.201321,1796.25,59.030262,0.60858,29.234798,53.6,0,64.4,69.8,0,891.809,1136.9088,-11.312943,-2.5544598,-0.9949172,5.544868,16.212818,14.704293,24.75153,45.064587,-93.21783,951.127
1018.028,149.54353,5.90602,1788,59.030262,0.594027,29.234798,53.6,0,64.4,69.8,0,891.809,1160.533,-11.457981,-2.5544598,-0.9949172,5.4122734,15.898139,14.707222,24.755644,45.06458,-93.21817,952.30975
1018.277,144.43098,5.90602,1770.5,58.408894,0.60858,29.234798,53.6,0,64.4,69.8,0,891.809,1216.6401,-11.457981,-2.1620657,-1.4273304,5.544868,16.448616,14.713593,24.764538,45.06458,-93.21817,952.30975
1018.527,146.33977,5.610719,1767.25,58.408894,0.600642,29.234798,53.6,3.137255,64.4,69.8,0,1187.11,1240.2642,-11.603019,-2.1620657,-1.4273304,5.4725437,16.263924,14.716528,24.768642,45.06458,-93.21817,952.30975
1018.778,128.13152,6.201321,1753.5,57.78752,0.678699,29.234798,53.6,3.9215686,64.4,71.6,0,1187.11,832.74884,-11.312943,-2.54121,-1.9355723,6.1837335,18.521624,14.7223015,24.776464,45.06458,-93.21817,952.30975
1019.027,61.488743,7.087224,1752,57.78752,1.414287,29.234798,53.6,4.7058825,64.4,71.6,0,1187.11,912.4801,-10.8778305,-2.54121,-1.4515471,12.885792,38.628788,14.72519,24.779366,45.06457,-93.218506,952.5535
1019.277,50.138416,10.335535,1775,57.78752,1.734453,29.234798,53.6,0.78431374,64.4,71.6,0,1405.6328,1278.6533,-9.282415,-7.284928E-16,-1.4515471,15.802875,46.75971,14.728076,24.781822,45.06457,-93.218506,952.5535
1019.528,88.76774,9.744933,1737.25,57.78752,0.877149,29.234798,53.6,0,64.4,71.6,0,891.809,859.3259,-9.572491,-7.284928E-16,-0.9406551,8.92589,26.985054,14.733839,24.78841,45.06457,-93.218506,952.5535
1019.777,96.135124,8.268428,1727.25,57.16615,0.801738,29.234798,53.6,0,64.4,71.6,0,891.809,859.3259,-10.297679,-2.0594769,-1.3525505,8.153226,24.791817,14.737352,24.792797,45.06457,-93.218506,952.5535
1020.027,104.47238,7.087224,1727.25,57.16615,0.738234,29.234798,53.6,0,64.4,71.6,0,891.809,885.903,-10.8778305,-2.0594769,-1.3525505,7.5025706,22.813345,14.740024,24.796225,45.064568,-93.218834,953.7714
1020.277,47.77713,9.449632,1748,57.16615,1.800603,29.234798,53.6,10.980392,64.4,71.6,0,1405.6328,1237.3112,-9.717528,-7.284928E-16,-0.92013735,16.405577,49.292877,14.746196,24.80298,45.064568,-93.218834,953.7714
1020.527,20.713268,16.536856,1784.5,56.544777,3.81024,29.234798,53.6,10.980392,64.4,71.6,0,2944.151,2259.0527,-6.236623,-2.424445,-1.4050263,37.429718,110.16257,14.749147,24.802,45.064568,-93.218834,953.7714
1020.778,23.637518,27.167692,1799.25,57.16615,3.415986,29.234798,53.6,10.980392,64.4,75.2,0,3053.4124,2843.7485,-1.0152642,0.10756267,-0.39038283,33.159634,96.79485,14.752006,24.801764,45.064568,-93.218834,953.7714
1021.028,41.488297,24.805285,1799.25,57.16615,1.983177,29.234798,53.6,0,64.4,75.2,0,891.809,2731.5342,-2.175566,-7.284928E-16,-0.39038283,18.89235,55.147842,14.757615,24.802608,45.064564,-93.219154,953.9642
1021.277,45.460052,20.080467,1773,57.16615,1.841616,29.234798,53.6,2.3529413,64.4,75.2,0,891.809,1650.7325,-4.49617,-7.284928E-16,-0.39038283,17.241762,51.074837,14.76063,24.804913,45.064564,-93.219154,953.9642
1021.527,51.627922,16.536856,1759.75,57.16615,1.639197,29.234798,53.6,8.627451,64.4,75.2,0,2135.0261,2191.1333,-6.236623,-7.284928E-16,-0.39038283,15.18193,45.31167,14.763434,24.80736,45.064564,-93.219154,953.9642
1021.778,19.80506,29.825401,1821,57.16615,4.319595,29.234798,53.6,12.156863,64.4,75.2,0,3268.9822,3171.5327,0.29007548,-7.284928E-16,0.021512534,39.576324,114.145706,14.769536,24.806921,45.064564,-93.219154,953.9642
1022.027,18.071304,30.120703,1821.5,57.16615,4.73634,29.234798,53.6,12.941176,64.4,75.2,0,3378.2434,3342.8074,0.43511322,-7.284928E-16,0.021512534,43.373264,125.06247,14.77263,24.804985,45.06456,-93.21948,953.6075
1022.277,17.495102,32.48311,1869.5,57.16615,4.891131,29.234798,53.6,17.254902,64.4,75.2,0,3593.8132,3806.43,1.5954151,-7.284928E-16,0.5064015,44.801765,125.86463,14.778247,24.80136,45.06456,-93.21948,953.6075
1022.528,16.452549,33.369015,1908.25,57.78752,5.257602,29.234798,53.6,16.862745,64.4,73.4,0,3703.0745,3720.7925,2.0305283,2.5682468,0.51364934,48.158566,132.54774,14.7810955,24.798933,45.06456,-93.21948,953.6075
1022.778,13.480913,35.14082,1974.75,57.78752,6.41655,29.234798,53.6,16.862745,64.4,73.4,0,3809.3828,3729.6516,2.9007547,2.5682468,0.51364934,58.774292,156.31813,14.783989,24.794859,45.06456,-93.21948,953.6075
1023.027,11.757315,38.68443,2072.25,57.78752,7.357203,29.234798,53.6,3.5294118,64.4,73.4,0,3809.3828,3998.3755,4.6412077,-7.284928E-16,0.51364934,67.39048,170.80103,14.789775,24.78575,45.064552,-93.21981,954.4689
1023.277,28.264944,29.234798,2054.75,58.408894,3.093174,29.234798,53.6,0,64.4,73.4,0,891.809,2388.985,0,2.5461185,1.022873,28.333714,72.42335,14.792678,24.786348,45.064552,-93.21981,954.4689
1023.527,50.41308,18.603964,2040.5,58.408894,1.734453,29.234798,53.6,0,64.4,73.4,0,891.809,1467.646,-5.221359,2.5461185,1.022873,15.885775,40.888943,14.796118,24.789278,45.064552,-93.21981,954.4689
1023.777,70.99206,11.81204,1946,58.408894,1.23039,29.234798,53.6,10.588235,64.4,73.4,0,1836.7722,1683.2157,-8.557226,-7.284928E-16,1.022873,11.280851,30.446201,14.801935,24.795834,45.064552,-93.21981,954.4689
1024.028,30.50528,17.422758,1939.25,57.78752,2.833866,29.234798,53.6,10.980392,64.4,73.4,0,2675.427,2421.4683,-5.8015094,-2.5456464,0.5137438,25.973574,70.344795,14.804809,24.796734,45.06455,-93.220146,954.9218
1024.277,21.120455,29.234798,1893.75,57.78752,4.107915,29.234798,53.6,10.588235,64.4,73.4,0,3268.9822,3189.2507,0,-2.5456464,0.5137438,37.51487,104.04348,14.807717,24.795885,45.06455,-93.220146,954.9218
1024.528,42.39355,22.738176,1813.5,58.408894,2.062557,29.234798,53.6,0,64.4,71.6,0,891.809,1328.8545,-3.1908302,2.1762056,0.43533558,18.890863,54.7102,14.814043,24.797659,45.06455,-93.220146,954.9218
1024.778,59.35362,15.946254,1791,58.408894,1.473822,29.234798,53.6,0.39215687,64.4,71.6,0,891.809,1086.7076,-6.526698,2.1762056,0.43533558,13.492872,39.56789,14.81693,24.800472,45.06455,-93.220146,954.9218
1025.027,78.74036,12.993244,1782.5,58.408894,1.109997,29.234798,53.6,5.098039,64.4,71.6,0,1647.7795,1615.2965,-7.9770756,-7.284928E-16,0.43533558,10.170779,29.96807,14.819823,24.80379,45.064545,-93.22048,955.11365
1025.277,29.938646,18.308662,1795.75,58.408894,2.929122,29.234798,53.6,9.019608,64.4,71.6,0,2944.151,2631.1318,-5.3663964,-7.284928E-16,-0.07388814,26.749733,78.23618,14.825684,24.806938,45.064545,-93.22048,955.11365
1025.528,23.83208,27.758293,1808.75,58.408894,3.687201,29.234798,53.6,10.196078,64.4,71.6,0,3162.6738,2840.7957,-0.7251887,-7.284928E-16,-0.07388814,33.603897,97.57649,14.828577,24.80674,45.064545,-93.22048,955.11365
1025.777,20.25982,30.120703,1839.5,58.408894,4.319595,29.234798,53.6,10.588235,64.4,71.6,0,3268.9822,3286.7002,0.43511322,-7.284928E-16,0.43524113,39.529015,112.862656,14.834391,24.80515,45.064545,-93.22048,955.11365
1026.028,19.413124,30.711304,1835.5,58.408894,4.504815,29.234798,53.6,0,64.4,71.6,0,891.809,2926.4329,0.7251887,-7.284928E-16,0.43524113,41.253063,118.04182,14.837284,24.803806,45.064545,-93.22081,954.69556
1026.278,46.70494,21.556973,1799.5,58.408894,1.872045,29.234798,53.6,7.8431373,62.6,71.6,0,2566.1658,2350.596,-3.770981,-7.284928E-16,0.43524113,17.147026,50.04619,14.840179,24.806076,45.064545,-93.22081,954.69556
1026.527,16.107609,26.28179,1815.25,58.408894,5.428269,29.234798,53.6,12.54902,62.6,71.6,0,3351.6663,3186.2979,-1.4503773,-7.284928E-16,7.37599E-15,49.71879,143.85275,14.846104,24.805271,45.064545,-93.22081,954.69556
1026.777,22.115108,30.711304,1855.25,58.408894,3.957093,29.234798,53.6,16.862745,62.6,71.6,0,3457.9746,3162.6738,0.7251887,-7.284928E-16,7.37599E-15,36.212837,102.516594,14.849004,24.804682,45.064545,-93.22081,954.69556
1027.028,19.0833,31.892508,1882.75,58.408894,4.581549,29.234798,53.6,14.90196,62.6,71.6,0,3457.9746,3428.4446,1.3053397,-7.284928E-16,7.37599E-15,41.966057,117.068375,14.852445,24.80296,45.06455,-93.221146,954.96783
1027.278,44.442142,20.67107,1902.25,58.408894,1.967301,29.234798,53.6,0,62.6,71.6,0,891.809,1568.0483,-4.2060943,-7.284928E-16,7.37599E-15,18.020077,49.75344,14.85826,24.803589,45.06455,-93.221146,954.96783
1027.526,53.789883,16.832157,1904.25,58.408894,1.625967,29.234798,53.6,0,62.6,71.6,0,891.809,1284.5593,-6.091585,-7.284928E-16,7.37599E-15,14.888502,41.063988,14.861136,24.806175,45.06455,-93.221146,954.96783
1027.778,90.1188,10.926137,1879.25,58.408894,0.969759,29.234798,53.6,0.78431374,62.6,71.6,0,891.809,897.715,-8.99234,-7.284928E-16,7.37599E-15,8.886612,24.836233,14.866976,24.812992,45.06455,-93.221146,954.96783
1028.038,53.334473,9.744933,1876.75,58.408894,1.639197,29.234798,53.6,6.6666665,62.6,69.8,0,1405.6328,1361.3376,-9.572491,-7.284928E-16,7.37599E-15,15.015633,42.021473,14.869879,24.815584,45.064552,-93.22148,955.1713
1028.278,33.102875,14.76505,1862.25,58.408894,2.644677,29.234798,53.6,8.627451,62.6,69.8,0,2350.596,2005.0938,-7.106849,-7.284928E-16,7.37599E-15,24.192787,68.23104,14.873459,24.81708,45.064552,-93.22148,955.1713
1028.528,49.428905,18.308662,1792.25,58.408894,1.774143,29.234798,53.6,0,62.6,69.8,0,891.809,1063.0836,-5.3663964,-7.284928E-16,7.37599E-15,16.202074,47.479496,14.879153,24.819006,45.064552,-93.22148,955.1713
1028.777,58.375805,15.355652,1777.5,58.408894,1.497636,29.234798,53.6,0,62.6,69.8,0,891.809,977.4463,-6.816774,-7.284928E-16,7.37599E-15,13.718883,40.536217,14.882147,24.821877,45.064552,-93.22148,955.1713
1029.027,79.41259,11.81204,1766.75,58.408894,1.100736,29.234798,53.6,0,62.6,69.8,0,891.809,1001.0704,-8.557226,-7.284928E-16,7.37599E-15,10.084683,29.979284,14.88496,24.825102,45.064556,-93.22182,955.4459
1029.278,113.691025,7.973127,1745,57.78752,0.764694,29.234798,53.6,0.39215687,62.6,69.8,0,891.809,1004.0234,-10.442718,-2.44713,-0.489426,6.9691615,20.97583,14.890907,24.832636,45.064556,-93.22182,955.4459
1029.528,117.798325,7.382525,1746.5,57.78752,0.738234,29.234798,53.6,4.7058825,62.6,69.8,0,1187.11,1113.2848,-10.732793,-2.44713,-0.489426,6.7261662,20.227074,14.894152,24.836905,45.064556,-93.22182,955.4459
1029.777,43.159203,11.221438,1763.25,57.78752,2.014929,29.234798,53.6,8.235294,62.6,69.8,0,1647.7795,1500.129,-8.847302,-7.284928E-16,-0.489426,18.358335,54.683144,14.897104,24.838995,45.064556,-93.22182,955.4459
1030.027,43.14735,20.080467,1763.25,57.78752,2.014929,29.234798,53.6,5.098039,64.4,71.6,0,2078.919,1246.1702,-4.49617,-0.3679173,-0.56300944,18.363379,54.698166,14.903353,24.840979,45.064568,-93.222145,956.1886
1030.278,49.24759,15.946254,1754.25,57.16615,1.74636,29.234798,53.6,7.45098,64.4,71.6,0,1946.0336,1881.0674,-6.526698,-0.36345676,-1.0677226,15.915732,47.650692,14.90622,24.843348,45.064568,-93.222145,956.1886
1030.528,31.17833,18.013361,1768,57.16615,2.758455,29.234798,53.6,9.803922,64.4,71.6,0,2648.8499,2480.5283,-5.511434,-2.523566,-1.0677226,25.139622,74.681076,14.909044,24.844303,45.064568,-93.222145,956.1886
1030.777,41.37926,25.691187,1799.25,57.16615,2.078433,29.234798,53.6,0,64.4,71.6,0,891.809,2436.2332,-1.7404529,-7.284928E-16,-1.0677226,18.942133,55.293163,14.912416,24.846548,45.064568,-93.222145,956.1886
1031.027,56.309692,16.536856,1772,57.78752,1.543941,29.234798,53.6,0,64.4,71.6,0,891.809,1098.5198,-6.236623,2.5555902,-0.55660456,14.070954,41.705555,14.9181795,24.851526,45.064583,-93.22247,957.82446
1031.278,85.38377,12.697943,1756.25,57.16615,1.006803,29.234798,53.6,0,64.4,71.6,0,891.809,1001.0704,-8.122113,-2.555076,-0.5781938,9.179864,27.452633,14.921012,24.854872,45.064583,-93.22247,957.82446
1031.528,112.49944,7.973127,1726.75,57.16615,0.764694,29.234798,53.6,0,64.4,71.6,0,891.809,944.9632,-10.442718,-3.642464E-16,-0.5781938,6.9672475,21.191702,14.926816,24.86239,45.064583,-93.22247,957.82446
1031.778,117.798325,7.677826,1727.75,57.16615,0.730296,29.234798,53.6,0,64.4,73.4,0,891.809,983.35236,-10.587755,-3.642464E-16,-0.07258846,6.653842,20.226728,14.929653,24.866117,45.064583,-93.22247,957.82446
1032.028,125.376,6.791923,1718.75,56.544777,0.678699,29.234798,53.6,0,64.4,73.4,0,891.809,1018.78845,-11.022868,-2.1490738,-0.93442506,6.1837335,18.896097,14.932983,24.870565,45.0646,-93.2228,958.0432
1032.278,52.33351,9.154331,1747.25,56.544777,1.625967,29.234798,53.6,7.8431373,64.4,73.4,0,1296.3713,1417.4448,-9.862566,-3.642464E-16,-0.42971188,14.814442,44.53119,14.938575,24.876768,45.0646,-93.2228,958.0432
1032.528,32.17503,14.76505,1747,56.544777,2.644677,29.234798,53.6,14.90196,64.4,73.4,0,3000.258,2465.7634,-7.106849,-3.642464E-16,-0.42971188,24.09607,72.44149,14.941393,24.877832,45.0646,-93.2228,958.0432
1032.778,21.115524,28.053595,1812,56.544777,4.029858,29.234798,53.6,14.90196,64.4,73.4,0,3106.5664,2696.0981,-0.58015096,-3.642464E-16,-0.94082993,36.71667,106.423904,14.944213,24.876995,45.0646,-93.2228,958.0432
1033.027,19.619568,28.939499,1837,56.544777,3.883005,29.234798,53.6,14.90196,64.4,73.4,0,3242.405,3280.7942,-0.14503774,-3.642464E-16,-0.4298148,39.51625,112.97976,14.949855,24.87464,45.064617,-93.22312,958.25336
1033.278,17.824144,30.120703,1853.5,56.544777,4.319595,29.234798,53.6,16.078432,64.4,73.4,0,3351.6663,3363.4783,0.43511322,-3.642464E-16,-0.4298148,43.496716,123.25313,14.952679,24.872782,45.064617,-93.22312,958.25336
1033.528,14.3032875,32.48311,1980.5,57.16615,5.606874,29.234798,53.6,16.078432,62.6,75.2,0,3567.236,3517.035,1.5954151,2.542435,0.07867221,54.79939,145.3232,14.958331,24.867205,45.064617,-93.22312,958.25336
1033.777,12.510637,34.550217,2022,57.16615,6.486669,29.234798,53.6,10.588235,62.6,75.2,0,3782.806,3833.007,2.6106794,2.542435,0.508487,62.6516,162.73654,14.96171,24.86166,45.064617,-93.22312,958.25336
1034.028,27.04642,29.5301,2037.5,57.16615,3.053484,29.234798,53.6,0,62.6,75.2,0,891.809,2049.389,0.14503774,-3.642464E-16,0.508487,28.98023,74.70304,14.964551,24.862041,45.064632,-93.22345,959.5071
1034.278,49.943207,18.013361,2007.25,57.16615,1.69344,29.234798,53.6,4.3137255,62.6,75.2,0,891.809,1420.3978,-5.511434,-3.642464E-16,0.508487,15.694055,41.064617,14.970259,24.866066,45.064632,-93.22345,959.5071
1034.528,29.544437,18.013361,1997,57.16615,2.892078,29.234798,53.6,15.294118,62.6,75.2,0,2675.427,2456.9043,-5.511434,-3.642464E-16,0.508487,26.529915,69.77372,14.97308,24.866808,45.064632,-93.22345,959.5071
1034.778,14.567736,30.711304,2001.25,57.16615,5.871474,29.234798,53.6,15.294118,62.6,75.2,0,3404.8206,3245.358,0.7251887,-3.642464E-16,0.508487,53.80462,141.20572,14.975927,24.863466,45.064632,-93.22345,959.5071
1035.028,14.423655,33.07371,1994.5,57.78752,5.997159,29.234798,53.6,14.117647,62.6,75.2,0,3620.3904,3747.3696,1.8854905,2.545362,1.0175594,54.932755,144.65433,14.981774,24.858269,45.064655,-93.22378,961.05695
1035.278,33.563873,26.28179,1982.75,57.78752,2.577204,29.234798,53.6,0,62.6,75.2,0,891.809,2182.2744,-1.4503773,2.545362,1.0175594,23.606665,62.531773,14.984629,24.859497,45.064655,-93.22378,961.05695
1035.527,42.286057,20.080467,1985.25,57.78752,2.046681,29.234798,53.6,0,62.6,71.6,0,891.809,1559.1893,-4.49617,-3.642464E-16,0.50907236,18.737408,49.571083,14.987494,24.861456,45.064655,-93.22378,961.05695
1035.777,83.52152,11.516739,1884.75,57.16615,1.024002,29.234798,53.6,0,62.6,71.6,0,891.809,915.4331,-8.702264,-2.5504167,-0.0010109314,9.384544,26.151314,14.993718,24.867811,45.064655,-93.22378,961.05695
1036.027,98.07643,9.449632,1843,57.16615,0.877149,29.234798,53.6,0,62.6,71.6,0,891.809,1006.97644,-9.717528,-2.5504167,-0.0010109314,7.9918427,22.774857,14.996541,24.871307,45.064682,-93.224106,962.8563
1036.278,119.971725,7.382525,1789,57.16615,0.717066,29.234798,53.6,0,62.6,71.6,0,891.809,1095.5667,-10.732793,-3.642464E-16,-0.0010109314,6.5333014,19.180346,15.0024185,24.878918,45.064682,-93.224106,962.8563
1036.527,128.00133,6.496622,1745,57.16615,0.672084,29.234798,53.6,0,62.6,71.6,0,891.809,1139.8618,-11.167906,-3.642464E-16,-0.0010109314,6.123463,18.430443,15.005246,24.882694,45.064682,-93.224106,962.8563
1036.777,143.24696,6.201321,1730.25,56.544777,0.594027,29.234798,53.6,10.588235,62.6,71.6,0,1187.11,1151.674,-11.312943,-2.5431983,-0.5096506,5.4122734,16.428766,15.00806,24.88655,45.064682,-93.224106,962.8563
1037.027,14.021776,21.261671,1805.25,56.544777,6.068601,29.234798,53.6,15.294118,62.6,71.6,0,3162.6738,2347.643,-3.916019,-3.642464E-16,-1.018723,55.29198,160.864,15.013681,24.885088,45.064705,-93.224434,964.54144
1037.277,21.115524,28.348896,1841,56.544777,4.029858,29.234798,53.6,17.254902,64.4,73.4,0,3268.9822,2944.151,-0.43511322,-3.642464E-16,-1.018723,36.71667,104.74748,15.016492,24.884256,45.064705,-93.224434,964.54144
1037.528,18.781012,29.234798,1849.75,56.544777,4.054995,29.234798,53.6,18.431372,64.4,73.4,0,3378.2434,3440.2566,0,-3.642464E-16,-1.018723,41.280617,117.210686,15.019292,24.882748,45.064705,-93.224434,964.54144
1037.777,14.91908,31.597206,1975,56.544777,5.190129,29.234798,53.6,17.647058,64.4,73.4,0,3487.505,3339.8542,1.1603019,-3.642464E-16,-0.5086397,51.96646,138.19429,15.024926,24.877724,45.064705,-93.224434,964.54144
1038.028,11.853357,33.959614,2056.25,57.16615,6.685119,29.234798,53.6,15.686275,64.4,73.4,0,3729.6516,3744.4167,2.3206038,2.1590242,-0.07683481,66.125694,168.8995,15.028278,24.87163,45.064735,-93.22475,964.0589
