Time (sec), Instant fuel economy (MPG), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Mass air flow rate (lb/min), Barometric pressure (inHg), Ambient air temperature (°F), Relative accelerator pedal position (%), Intake air temperature bank 1  sensor 1 (°F), Intake air temperature bank 1  sensor 2 (°F), Commanded fuel rail pressure A (inHg), Fuel rail pressure A (inHg), Boost (psi), Acceleration (ft/s²), Acceleration (Avg) (ft/s²), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel Economy (MPG), Latitude (deg), Longitude (deg), Altitude (ft)
636.503,26.254568,14.174448,1553.0,22.990734,1.316385,29.234798,78.8,5.490196,82.4,93.2,1700.9337,1801.336,-7.3969245,-2.5433645,0.00065112836,12.006616,40.605347,4.895981,23.373959,45.057003,-92.95808,959.3739
636.603,17.478392,16.832157,1548.5,23.612104,2.030805,29.234798,78.8,6.27451,82.4,95.0,2078.919,2028.7179,-6.091585,2.6954768,0.53974646,18.522768,62.82446,4.8970895,23.372173,45.057003,-92.95808,959.3739
636.704,14.032077,20.375769,1563.25,23.612104,2.529576,29.234798,78.8,9.019608,82.4,95.0,2513.0115,2250.1936,-4.351132,2.6954768,0.53974646,23.072008,77.515945,4.898269,23.368427,45.057003,-92.95808,959.3739
636.804,14.032077,20.375769,1563.25,23.612104,2.529576,29.234798,78.8,9.019608,82.4,95.0,2513.0115,2250.1936,-4.351132,2.6954768,0.53974646,23.072008,77.515945,4.898269,23.368427,45.057003,-92.95808,959.3739
636.904,10.326918,25.986488,1590.0,23.612104,3.437154,29.234798,78.8,8.627451,82.4,95.0,2973.6812,2657.709,-1.5954151,1.1291639e-14,0.030771598,31.349937,103.5556,4.8995194,23.360899,45.057003,-92.95808,959.3739
637.003,10.326918,25.986488,1590.0,23.612104,3.437154,29.234798,78.8,8.627451,82.4,95.0,2973.6812,2657.709,-1.5954151,1.1291639e-14,0.030771598,31.349937,103.5556,4.8995194,23.360899,45.057003,-92.95808,959.3739
637.104,12.438262,28.053595,1628.0,23.612104,2.853711,29.234798,78.8,7.0588236,82.4,95.0,2973.6812,2828.9836,-0.58015096,1.1291639e-14,0.53654695,26.028412,83.97061,4.9007006,23.355955,45.057003,-92.95808,959.3739
637.204,12.438262,28.053595,1628.0,23.612104,2.853711,29.234798,78.8,7.0588236,82.4,95.0,2973.6812,2828.9836,-0.58015096,1.1291639e-14,0.53654695,26.028412,83.97061,4.9007006,23.355955,45.057003,-92.95808,959.3739
637.302,18.189377,25.100586,1732.25,23.612104,1.951425,29.234798,78.8,0.0,82.4,95.0,891.809,2474.6223,-2.0305283,1.1291639e-14,0.53654695,17.798752,53.965107,4.901879,23.35436,45.057014,-92.95793,959.5057
637.403,19.712954,20.375769,1752.5,23.612104,1.800603,29.234798,78.8,3.137255,82.4,95.0,891.809,1523.7532,-4.351132,1.1291639e-14,0.53654695,16.423119,49.218876,4.903058,23.353323,45.057014,-92.95793,959.5057
637.503,19.712954,20.375769,1752.5,23.612104,1.800603,29.234798,78.8,3.137255,82.4,95.0,891.809,1523.7532,-4.351132,1.1291639e-14,0.53654695,16.423119,49.218876,4.903058,23.353323,45.057014,-92.95793,959.5057
637.603,23.150276,15.946254,1746.5,23.612104,1.532034,29.234798,78.8,5.882353,82.4,95.0,1946.0336,2132.0732,-6.526698,1.1291639e-14,0.53654695,13.984636,42.054905,4.90424,23.353275,45.057014,-92.95793,959.5057
637.704,23.150276,15.946254,1746.5,23.612104,1.532034,29.234798,78.8,5.882353,82.4,95.0,1946.0336,2132.0732,-6.526698,1.1291639e-14,0.53654695,13.984636,42.054905,4.90424,23.353275,45.057014,-92.95793,959.5057
637.804,17.342812,16.536856,1739.5,23.612104,2.046681,29.234798,78.8,5.098039,82.4,95.0,2297.442,2135.0261,-6.236623,1.1291639e-14,0.030422455,18.667572,56.363438,4.905419,23.35133,45.057014,-92.95793,959.5057
637.904,17.342812,16.536856,1739.5,23.612104,2.046681,29.234798,78.8,5.098039,82.4,95.0,2297.442,2135.0261,-6.236623,1.1291639e-14,0.030422455,18.667572,56.363438,4.905419,23.35133,45.057014,-92.95793,959.5057
638.003,13.20641,21.556973,1706.25,24.233477,2.758455,29.234798,78.8,6.6666665,82.4,95.0,2648.8499,2371.267,-3.770981,2.5331335,1.045722,25.159592,77.44528,4.9066296,23.346903,45.057014,-92.95793,959.5057
638.103,13.20641,21.556973,1706.25,24.233477,2.758455,29.234798,78.8,6.6666665,82.4,95.0,2648.8499,2371.267,-3.770981,2.5331335,1.045722,25.159592,77.44528,4.9066296,23.346903,45.057014,-92.95793,959.5057
638.204,11.322107,25.691187,1671.0,24.233477,3.217536,29.234798,78.8,6.6666665,82.4,95.0,2864.4197,2575.0247,-1.7404529,2.5331335,1.045722,29.346823,92.239876,4.9079857,23.340055,45.057014,-92.95793,959.5057
638.304,11.322107,25.691187,1671.0,24.233477,3.217536,29.234798,78.8,6.6666665,82.4,95.0,2864.4197,2575.0247,-1.7404529,2.5331335,1.045722,29.346823,92.239876,4.9079857,23.340055,45.057034,-92.957794,962.6088
638.403,12.265197,26.87239,1665.25,24.233477,2.970135,29.234798,78.8,0.0,82.4,96.8,2864.4197,2890.9968,-1.1603019,1.1291639e-14,0.5066267,27.090303,85.44143,4.909196,23.334862,45.057034,-92.957794,962.6088
638.504,12.265197,26.87239,1665.25,24.233477,2.970135,29.234798,78.8,0.0,82.4,96.8,2864.4197,2890.9968,-1.1603019,1.1291639e-14,0.5066267,27.090303,85.44143,4.909196,23.334862,45.057034,-92.957794,962.6088
638.604,18.821167,23.033478,1648.25,24.233477,1.935549,29.234798,78.8,3.137255,82.4,96.8,891.809,2052.342,-3.0457926,1.1291639e-14,0.5066267,17.653948,56.253925,4.9106236,23.333235,45.057034,-92.957794,962.6088
638.704,18.821167,23.033478,1648.25,24.233477,1.935549,29.234798,78.8,3.137255,82.4,96.8,891.809,2052.342,-3.0457926,1.1291639e-14,0.5066267,17.653948,56.253925,4.9106236,23.333235,45.057034,-92.957794,962.6088
638.804,18.517395,19.489866,1670.0,24.233477,1.967301,29.234798,78.8,9.803922,82.4,96.8,2513.0115,2696.0981,-4.7862453,1.1291639e-14,0.5066267,17.943556,56.432083,4.9118314,23.331741,45.057034,-92.957794,962.6088
638.903,18.517395,19.489866,1670.0,24.233477,1.967301,29.234798,78.8,9.803922,82.4,96.8,2513.0115,2696.0981,-4.7862453,1.1291639e-14,0.5066267,17.943556,56.432083,4.9118314,23.331741,45.057034,-92.957794,962.6088
639.004,10.459778,24.805285,1655.25,24.854847,3.5721,29.234798,78.8,9.803922,82.4,96.8,3079.9895,2761.0645,-2.175566,2.4098904,0.98860484,32.580765,103.37887,4.913137,23.324116,45.057034,-92.957794,962.6088
639.104,9.622283,29.234798,1653.0,24.854847,3.883005,29.234798,78.8,9.803922,82.4,96.8,3189.2507,3041.6003,0.0,2.4098904,0.98860484,35.4165,112.52962,4.914305,23.316221,45.057034,-92.957794,962.6088
639.204,9.622283,29.234798,1653.0,24.854847,3.883005,29.234798,78.8,9.803922,82.4,96.8,3189.2507,3041.6003,0.0,2.4098904,0.98860484,35.4165,112.52962,4.914305,23.316221,45.057034,-92.957794,962.6088
639.303,9.867715,29.825401,1692.75,24.854847,3.786426,29.234798,78.8,9.803922,82.4,96.8,3189.2507,3142.0027,0.29007548,1.1291639e-14,0.98860484,34.53561,107.154,4.915561,23.308105,45.057053,-92.95765,962.7503
639.404,9.867715,29.825401,1692.75,24.854847,3.786426,29.234798,78.8,9.803922,82.4,96.8,3189.2507,3142.0027,0.29007548,1.1291639e-14,0.98860484,34.53561,107.154,4.915561,23.308105,45.057053,-92.95765,962.7503
639.504,9.381342,30.416002,1777.5,24.854847,3.980907,29.234798,78.8,8.627451,82.4,96.8,3295.559,3407.7734,0.58015096,1.1291639e-14,0.98860484,36.3261,107.335464,4.916807,23.29934,45.057053,-92.95765,962.7503
639.603,9.381342,30.416002,1777.5,24.854847,3.980907,29.234798,78.8,8.627451,82.4,96.8,3295.559,3407.7734,0.58015096,1.1291639e-14,0.98860484,36.3261,107.335464,4.916807,23.29934,45.057053,-92.95765,962.7503
639.703,18.994658,25.986488,1843.5,25.47622,2.014929,29.234798,78.8,0.0,82.4,96.8,891.809,2867.3728,-1.5954151,2.5330687,1.4952185,18.389763,52.39225,4.9180803,23.297972,45.057053,-92.95765,962.7503
639.803,18.994658,25.986488,1843.5,25.47622,2.014929,29.234798,78.8,0.0,82.4,96.8,891.809,2867.3728,-1.5954151,2.5330687,1.4952185,18.389763,52.39225,4.9180803,23.297972,45.057053,-92.95765,962.7503
639.903,20.457552,20.375769,1843.5,25.47622,1.872045,29.234798,78.8,8.235294,82.4,96.8,2403.7502,2504.1526,-4.351132,2.5330687,0.98859185,17.074734,48.64575,4.9193454,23.29714,45.057053,-92.95765,962.7503
640.003,16.599588,18.899263,1860.25,25.47622,2.304666,29.234798,78.8,10.980392,82.4,96.8,2403.7502,2489.3875,-5.0763206,1.1291639e-14,0.98859185,21.043127,59.411846,4.920617,23.294712,45.057053,-92.95765,962.7503
640.103,16.599588,18.899263,1860.25,25.47622,2.304666,29.234798,78.8,10.980392,82.4,96.8,2403.7502,2489.3875,-5.0763206,1.1291639e-14,0.98859185,21.043127,59.411846,4.920617,23.294712,45.057053,-92.95765,962.7503
640.204,9.862841,24.214682,1871.0,25.47622,3.883005,29.234798,78.8,10.980392,82.4,95.0,3242.405,2988.446,-2.4656415,1.1291639e-14,0.98859185,35.4165,99.418205,4.921894,23.286482,45.057053,-92.95765,962.7503
640.303,9.862841,24.214682,1871.0,25.47622,3.883005,29.234798,78.8,10.980392,82.4,95.0,3242.405,2988.446,-2.4656415,1.1291639e-14,0.98859185,35.4165,99.418205,4.921894,23.286482,45.057064,-92.95752,964.467
640.403,9.503427,30.416002,1875.5,25.47622,4.029858,29.234798,78.8,11.372549,82.4,95.0,3351.6663,3224.687,0.58015096,1.1291639e-14,0.98859185,36.75593,102.93058,4.9231744,23.277704,45.057064,-92.95752,964.467
640.504,9.503427,30.416002,1875.5,25.47622,4.029858,29.234798,78.8,11.372549,82.4,95.0,3351.6663,3224.687,0.58015096,1.1291639e-14,0.98859185,36.75593,102.93058,4.9231744,23.277704,45.057064,-92.95752,964.467
640.604,8.782552,30.711304,1915.75,26.09759,4.479678,29.234798,78.8,10.980392,82.4,95.0,3351.6663,3372.3374,0.7251887,2.5425158,1.497095,40.742935,111.698555,4.9244733,23.267572,45.057064,-92.95752,964.467
640.704,8.782552,30.711304,1915.75,26.09759,4.479678,29.234798,78.8,10.980392,82.4,95.0,3351.6663,3372.3374,0.7251887,2.5425158,1.497095,40.742935,111.698555,4.9244733,23.267572,45.057064,-92.95752,964.467
640.804,7.991489,31.597206,1975.5,26.09759,4.918914,29.234798,78.8,10.980392,82.4,95.0,3457.9746,3345.7603,1.1603019,2.5425158,1.0151169,44.776005,119.042595,4.925771,23.255861,45.057064,-92.95752,964.467
640.903,7.4760036,31.892508,1993.25,26.09759,5.257602,29.234798,78.8,10.588235,82.4,95.0,3567.236,3652.8733,1.3053397,1.1291639e-14,1.0151169,47.8634,126.117645,4.9270706,23.242922,45.057064,-92.95752,964.467
641.004,7.4760036,31.892508,1993.25,26.09759,5.257602,29.234798,78.8,10.588235,82.4,95.0,3567.236,3652.8733,1.3053397,1.1291639e-14,1.0151169,47.8634,126.117645,4.9270706,23.242922,45.057064,-92.95752,964.467
641.104,7.508519,32.77841,2033.75,26.718962,5.359473,29.234798,78.8,10.196078,82.4,95.0,3567.236,3691.2625,1.7404529,2.393425,1.493802,48.7908,126.00113,4.9284835,23.228966,45.057064,-92.95752,964.467
641.204,7.508519,32.77841,2033.75,26.718962,5.359473,29.234798,78.8,10.196078,82.4,95.0,3567.236,3691.2625,1.7404529,2.393425,1.493802,48.7908,126.00113,4.9284835,23.228966,45.057064,-92.95752,964.467
641.304,7.929924,32.48311,2037.75,27.340332,5.157054,29.234798,78.8,8.235294,82.4,95.0,3567.236,3688.3096,1.5954151,4.9268007,2.000477,47.272373,121.840195,4.9298496,23.216555,45.057068,-92.95738,963.29614
641.403,7.929924,32.48311,2037.75,27.340332,5.157054,29.234798,78.8,8.235294,82.4,95.0,3567.236,3688.3096,1.5954151,4.9268007,2.000477,47.272373,121.840195,4.9298496,23.216555,45.057068,-92.95738,963.29614
641.504,9.525684,30.120703,2024.0,27.340332,4.293135,29.234798,78.8,6.6666665,82.4,95.0,3351.6663,3564.283,0.43511322,2.5333757,1.4938633,39.353218,102.11836,4.9312196,23.207289,45.057068,-92.95738,963.29614
641.603,9.525684,30.120703,2024.0,27.340332,4.293135,29.234798,78.8,6.6666665,82.4,95.0,3351.6663,3564.283,0.43511322,2.5333757,1.4938633,39.353218,102.11836,4.9312196,23.207289,45.057068,-92.95738,963.29614
641.703,16.851473,26.87239,1956.5,27.961704,2.481948,29.234798,78.8,1.5686275,82.4,95.0,891.809,2070.06,-1.1603019,2.5383108,2.0015254,22.75089,61.073475,4.932614,23.204815,45.057068,-92.95738,963.29614
641.803,22.504858,19.785168,1863.5,27.961704,1.872045,29.234798,78.8,5.490196,82.4,95.0,2648.8499,2840.7957,-4.6412077,2.5383108,2.0015254,17.035702,48.013645,4.934009,23.20461,45.057068,-92.95738,963.29614
641.904,22.504858,19.785168,1863.5,27.961704,1.872045,29.234798,78.8,5.490196,82.4,95.0,2648.8499,2840.7957,-4.6412077,2.5383108,2.0015254,17.035702,48.013645,4.934009,23.20461,45.057068,-92.95738,963.29614
642.004,16.973577,19.785168,1795.75,27.961704,2.481948,29.234798,78.8,5.490196,82.4,91.4,2648.8499,2796.5005,-4.6412077,1.1291639e-14,2.0015254,22.587225,66.061905,4.935407,23.202198,45.057068,-92.95738,963.29614
642.103,16.973577,19.785168,1795.75,27.961704,2.481948,29.234798,78.8,5.490196,82.4,91.4,2648.8499,2796.5005,-4.6412077,1.1291639e-14,2.0015254,22.587225,66.061905,4.935407,23.202198,45.057068,-92.95738,963.29614
642.203,14.496253,22.147575,1736.25,28.583075,2.970135,29.234798,78.8,6.6666665,82.4,91.4,2755.1584,2637.0378,-3.4809058,2.5296826,2.507462,27.034966,81.7801,4.936837,23.198162,45.057068,-92.95738,963.29614
642.304,14.496253,22.147575,1736.25,28.583075,2.970135,29.234798,78.8,6.6666665,82.4,91.4,2755.1584,2637.0378,-3.4809058,2.5296826,2.507462,27.034966,81.7801,4.936837,23.198162,45.057068,-92.957245,965.39636
642.404,13.218428,25.100586,1694.75,28.583075,3.258549,29.234798,78.8,7.0588236,82.4,91.4,2973.6812,2840.7957,-2.0305283,2.5296826,1.9989588,29.648438,91.88196,4.9382644,23.193102,45.057068,-92.957245,965.39636
642.505,13.218428,25.100586,1694.75,28.583075,3.258549,29.234798,78.8,7.0588236,82.4,91.4,2973.6812,2840.7957,-2.0305283,2.5296826,1.9989588,29.648438,91.88196,4.9382644,23.193102,45.057068,-92.957245,965.39636
642.603,13.137916,27.462994,1677.5,28.583075,3.279717,29.234798,78.8,7.0588236,82.4,91.4,3079.9895,3059.3184,-0.87022644,1.1291639e-14,1.9989588,29.830128,93.39565,4.939688,23.187986,45.057068,-92.957245,965.39636
642.704,13.476806,27.462994,1682.75,28.583075,3.196368,29.234798,78.8,3.5294118,82.4,91.4,3079.9895,3124.2847,-0.87022644,1.1291639e-14,1.9989588,29.080015,90.763054,4.941127,23.183123,45.057068,-92.957245,965.39636
642.804,13.476806,27.462994,1682.75,28.583075,3.196368,29.234798,78.8,3.5294118,82.4,91.4,3079.9895,3124.2847,-0.87022644,1.1291639e-14,1.9989588,29.080015,90.763054,4.941127,23.183123,45.057068,-92.957245,965.39636
642.904,20.886433,23.91938,1691.0,28.583075,2.062557,29.234798,78.8,0.0,82.4,91.4,891.809,2191.1333,-2.6106794,1.1291639e-14,1.5202738,18.76365,58.278423,4.9425535,23.182386,45.057068,-92.957245,965.39636
643.003,20.886433,23.91938,1691.0,28.583075,2.062557,29.234798,78.8,0.0,82.4,91.4,891.809,2191.1333,-2.6106794,1.1291639e-14,1.5202738,18.76365,58.278423,4.9425535,23.182386,45.057068,-92.957245,965.39636
643.103,25.845966,19.785168,1690.0,28.583075,1.66698,29.234798,78.8,6.27451,82.4,91.4,2350.596,2288.5828,-4.6412077,1.1291639e-14,1.0135987,15.163129,47.123356,4.943976,23.183075,45.057068,-92.957245,965.39636
643.203,25.845966,19.785168,1690.0,28.583075,1.66698,29.234798,78.8,6.27451,82.4,91.4,2350.596,2288.5828,-4.6412077,1.1291639e-14,1.0135987,15.163129,47.123356,4.943976,23.183075,45.057068,-92.957245,965.39636
643.304,16.8115,19.194565,1666.5,28.583075,2.561328,29.234798,78.8,7.0588236,82.4,91.4,2566.1658,2586.8367,-4.931283,1.1291639e-14,1.0135987,23.311764,73.468956,4.945407,23.180532,45.05707,-92.95709,965.76575
643.404,16.8115,19.194565,1666.5,28.583075,2.561328,29.234798,78.8,7.0588236,82.4,91.4,2566.1658,2586.8367,-4.931283,1.1291639e-14,1.0135987,23.311764,73.468956,4.945407,23.180532,45.05707,-92.95709,965.76575
643.504,11.725165,25.395885,1642.5,28.583075,3.687201,29.234798,78.8,7.0588236,82.4,91.4,3000.258,2882.1377,-1.8854905,1.1291639e-14,0.5059365,33.424324,106.87874,4.946835,23.173996,45.05707,-92.95709,965.76575
643.604,13.277645,28.348896,1662.0,28.583075,3.258549,29.234798,78.8,7.45098,82.4,91.4,3000.258,2796.5005,-0.43511322,1.1291639e-14,0.5059365,29.516207,93.27464,4.9482617,23.169016,45.05707,-92.95709,965.76575
643.703,13.277645,28.348896,1662.0,28.583075,3.258549,29.234798,78.8,7.45098,82.4,91.4,3000.258,2796.5005,-0.43511322,1.1291639e-14,0.5059365,29.516207,93.27464,4.9482617,23.169016,45.05707,-92.95709,965.76575
643.803,13.215839,28.644197,1669.25,29.204447,3.34719,29.234798,78.8,6.6666665,82.4,93.2,3106.5664,3147.9087,-0.29007548,2.5332575,1.012588,30.2989,95.332184,4.9497213,23.163874,45.05707,-92.95709,965.76575
643.903,13.215839,28.644197,1669.25,29.204447,3.34719,29.234798,78.8,6.6666665,82.4,93.2,3106.5664,3147.9087,-0.29007548,2.5332575,1.012588,30.2989,95.332184,4.9497213,23.163874,45.05707,-92.95709,965.76575
644.003,21.613493,26.28179,1678.5,29.204447,2.046681,29.234798,78.8,0.0,82.4,93.2,891.809,2530.7295,-1.4503773,2.5332575,0.5066515,18.52664,57.970814,4.951175,23.163385,45.05707,-92.95709,965.76575
644.103,21.613493,26.28179,1678.5,29.204447,2.046681,29.234798,78.8,0.0,82.4,93.2,891.809,2530.7295,-1.4503773,2.5332575,0.5066515,18.52664,57.970814,4.951175,23.163385,45.05707,-92.95709,965.76575
644.203,24.388092,21.556973,1683.5,29.204447,1.813833,29.234798,78.8,0.0,82.4,93.2,891.809,1565.0953,-3.770981,1.1291639e-14,0.5066515,16.41889,51.22297,4.9526353,23.163729,45.05707,-92.95709,965.76575
644.303,24.388092,21.556973,1683.5,29.204447,1.813833,29.234798,78.8,0.0,82.4,93.2,891.809,1565.0953,-3.770981,1.1291639e-14,0.5066515,16.41889,51.22297,4.9526353,23.163729,45.05707,-92.956924,968.0296
644.403,30.477768,17.71806,1674.0,29.204447,1.450008,29.234798,78.8,5.882353,82.4,93.2,1946.0336,1511.9412,-5.6564717,1.1291639e-14,0.5066515,13.138279,41.220863,4.9541016,23.165373,45.05707,-92.956924,968.0296
644.504,30.00351,15.060351,1646.0,29.204447,1.473822,29.234798,78.8,5.882353,82.4,93.2,1836.7722,1987.3757,-6.9618115,1.1291639e-14,0.5066515,13.345952,42.58472,4.955553,23.16692,45.05707,-92.956924,968.0296
644.604,30.00351,15.060351,1646.0,29.204447,1.473822,29.234798,78.8,5.882353,82.4,93.2,1836.7722,1987.3757,-6.9618115,1.1291639e-14,0.5066515,13.345952,42.58472,4.955553,23.16692,45.05707,-92.956924,968.0296
644.703,20.500353,18.308662,1612.25,29.204447,2.157813,29.234798,78.8,0.0,82.4,93.2,891.809,1633.0145,-5.3663964,1.1291639e-14,0.5066515,19.532612,63.63001,4.9570146,23.16603,45.05707,-92.956924,968.0296
644.803,20.500353,18.308662,1612.25,29.204447,2.157813,29.234798,78.8,0.0,82.4,93.2,891.809,1633.0145,-5.3663964,1.1291639e-14,0.5066515,19.532612,63.63001,4.9570146,23.16603,45.05707,-92.956924,968.0296
644.904,29.100151,16.832157,1592.25,29.204447,1.520127,29.234798,78.8,0.0,82.4,93.2,891.809,1060.1306,-6.091585,1.1291639e-14,0.5066515,13.760251,45.38885,4.9584703,23.16742,45.05707,-92.956924,968.0296
645.004,29.100151,16.832157,1592.25,29.204447,1.520127,29.234798,78.8,0.0,82.4,93.2,891.809,1060.1306,-6.091585,1.1291639e-14,0.5066515,13.760251,45.38885,4.9584703,23.16742,45.05707,-92.956924,968.0296
645.103,41.328876,14.469749,1574.0,29.204447,1.070307,29.234798,78.8,0.0,82.4,93.2,891.809,803.21875,-7.251887,1.1291639e-14,0.5066515,9.688756,32.32938,4.959915,23.170383,45.05707,-92.956924,968.0296
645.203,41.328876,14.469749,1574.0,29.204447,1.070307,29.234798,78.8,0.0,82.4,93.2,891.809,803.21875,-7.251887,1.1291639e-14,0.5066515,9.688756,32.32938,4.959915,23.170383,45.05707,-92.956924,968.0296
645.303,56.479855,11.221438,1559.5,29.204447,0.783216,29.234798,78.8,0.0,82.4,93.2,891.809,944.9632,-8.847302,1.1291639e-14,0.5066515,7.089703,23.876835,4.961373,23.1744,45.05707,-92.956764,968.1965
645.404,61.690174,8.85903,1538.25,29.204447,0.717066,29.234798,78.8,0.0,82.4,93.2,891.809,980.3993,-10.007604,1.1291639e-14,0.5066515,6.4909105,22.162195,4.9628344,23.178661,45.05707,-92.956764,968.1965
645.504,61.690174,8.85903,1538.25,29.204447,0.717066,29.234798,78.8,0.0,82.4,93.2,891.809,980.3993,-10.007604,1.1291639e-14,0.5066515,6.4909105,22.162195,4.9628344,23.178661,45.05707,-92.956764,968.1965
645.603,63.034397,8.268428,1500.5,29.204447,0.697221,29.234798,78.8,2.745098,82.4,93.2,891.809,1036.5065,-10.297679,1.1291639e-14,-1.1838009e-15,6.3524904,22.235254,4.964297,23.182981,45.05707,-92.956764,968.1965
645.703,63.034397,8.268428,1500.5,29.204447,0.697221,29.234798,78.8,2.745098,82.4,93.2,891.809,1036.5065,-10.297679,1.1291639e-14,-1.1838009e-15,6.3524904,22.235254,4.964297,23.182981,45.05707,-92.956764,968.1965
645.804,62.765133,7.973127,1539.0,28.583075,0.685314,29.234798,78.8,5.098039,82.4,93.2,1187.11,1190.063,-10.442718,-2.5516405,-0.5103281,6.244004,21.30878,4.965715,23.187157,45.05707,-92.956764,968.1965
645.904,62.765133,7.973127,1539.0,28.583075,0.685314,29.234798,78.8,5.098039,82.4,93.2,1187.11,1190.063,-10.442718,-2.5516405,-0.5103281,6.244004,21.30878,4.965715,23.187157,45.05707,-92.956764,968.1965
646.006,45.21883,8.268428,1555.25,28.583075,0.951237,29.234798,78.8,5.098039,82.4,93.2,1187.11,1299.3243,-10.297679,-2.5516405,-0.5103281,8.66687,29.26821,4.9671445,23.190409,45.05707,-92.956764,968.1965
646.104,45.21883,8.268428,1555.25,28.583075,0.951237,29.234798,78.8,5.098039,82.4,93.2,1187.11,1299.3243,-10.297679,-2.5516405,-0.5103281,8.66687,29.26821,4.9671445,23.190409,45.05707,-92.956764,968.1965
646.204,26.003685,12.107341,1551.25,28.583075,1.652427,29.234798,78.8,3.137255,82.4,93.2,1647.7795,1299.3243,-8.412189,1.1291639e-14,-0.5103281,15.07116,51.026875,4.9685545,23.19112,45.05707,-92.956764,968.1965
646.304,24.605003,15.946254,1564.25,28.583075,1.74636,29.234798,78.8,0.0,82.4,93.2,891.809,1042.4125,-6.526698,1.1291639e-14,-0.5103281,15.927888,53.479347,4.969976,23.191502,45.057076,-92.9566,967.8423
646.403,24.605003,15.946254,1564.25,28.583075,1.74636,29.234798,78.8,0.0,82.4,93.2,891.809,1042.4125,-6.526698,1.1291639e-14,-0.5103281,15.927888,53.479347,4.969976,23.191502,45.057076,-92.9566,967.8423
646.504,36.7405,15.060351,1529.25,28.583075,1.169532,29.234798,78.8,0.0,82.4,93.2,891.809,823.8898,-6.9618115,1.1291639e-14,-0.5103281,10.666858,36.634655,4.9714036,23.193958,45.057076,-92.9566,967.8423
646.604,36.7405,15.060351,1529.25,28.583075,1.169532,29.234798,78.8,0.0,82.4,93.2,891.809,823.8898,-6.9618115,1.1291639e-14,-0.5103281,10.666858,36.634655,4.9714036,23.193958,45.057076,-92.9566,967.8423
646.704,48.403282,12.402642,1549.75,28.583075,0.887733,29.234798,78.8,0.0,82.4,93.2,891.809,788.4537,-8.267151,1.1291639e-14,-0.5103281,8.096676,27.43969,4.972831,23.197424,45.057076,-92.9566,967.8423
646.803,48.403282,12.402642,1549.75,28.583075,0.887733,29.234798,78.8,0.0,82.4,93.2,891.809,788.4537,-8.267151,1.1291639e-14,-0.5103281,8.096676,27.43969,4.972831,23.197424,45.057076,-92.9566,967.8423
646.903,61.629227,9.154331,1543.75,28.583075,0.697221,29.234798,78.8,2.3529413,82.4,93.2,1187.11,1098.5198,-9.862566,1.1291639e-14,-0.5103281,6.3590884,21.634754,4.974335,23.201801,45.057076,-92.9566,967.8423
647.003,61.629227,9.154331,1543.75,28.583075,0.697221,29.234798,78.8,2.3529413,82.4,93.2,1187.11,1098.5198,-9.862566,1.1291639e-14,-0.5103281,6.3590884,21.634754,4.974335,23.201801,45.057076,-92.9566,967.8423
647.103,65.21808,8.268428,1535.75,28.583075,0.658854,29.234798,78.8,4.3137255,82.4,93.2,1187.11,1257.9823,-10.297679,1.1291639e-14,-0.5103281,6.0091577,20.550724,4.975764,23.206093,45.057076,-92.9566,967.8423
647.204,54.221375,7.973127,1543.25,28.583075,0.792477,29.234798,78.8,4.7058825,82.4,93.2,1187.11,1308.1835,-10.442718,1.1291639e-14,-0.5103281,7.2278824,24.598513,4.977194,23.209908,45.057076,-92.9566,967.8423
647.304,54.221375,7.973127,1543.25,28.583075,0.792477,29.234798,78.8,4.7058825,82.4,93.2,1187.11,1308.1835,-10.442718,1.1291639e-14,-0.5103281,7.2278824,24.598513,4.977194,23.209908,45.05708,-92.95642,969.6765
647.404,40.497013,8.85903,1531.0,28.583075,1.061046,29.234798,78.8,6.6666665,82.4,95.0,1187.11,1201.8751,-10.007604,1.1291639e-14,-0.5103281,9.677399,33.198425,4.978625,23.212755,45.05708,-92.95642,969.6765
647.503,40.497013,8.85903,1531.0,28.583075,1.061046,29.234798,78.8,6.6666665,82.4,95.0,1187.11,1201.8751,-10.007604,1.1291639e-14,-0.5103281,9.677399,33.198425,4.978625,23.212755,45.05708,-92.95642,969.6765
647.603,20.36276,14.76505,1569.5,28.583075,2.110185,29.234798,78.8,7.0588236,82.4,95.0,1999.1877,1594.6254,-7.106849,1.1291639e-14,-1.1838009e-15,19.246197,64.40472,4.9800553,23.211823,45.05708,-92.95642,969.6765
647.704,20.36276,14.76505,1569.5,28.583075,2.110185,29.234798,78.8,7.0588236,82.4,95.0,1999.1877,1594.6254,-7.106849,1.1291639e-14,-1.1838009e-15,19.246197,64.40472,4.9800553,23.211823,45.05708,-92.95642,969.6765
647.804,15.577268,20.67107,1598.0,28.583075,2.758455,29.234798,78.8,3.5294118,82.4,95.0,2459.8574,2256.0996,-4.2060943,1.1291639e-14,-1.1838009e-15,25.158823,82.68897,4.9814835,23.20856,45.05708,-92.95642,969.6765
