# StartTime = 08/13/2024 03:00:35.0499 PM
Time (sec), Instant fuel economy (MPG), Calculated load value (%), Engine coolant temperature (°F), Intake manifold absolute pressure (inHg), Engine RPM (RPM), Vehicle speed (MPH), Barometric pressure (inHg), Catalyst temperature (Bank 1 Sensor 1) (°F), Relative throttle position (%), Ambient air temperature (°F), Relative accelerator pedal position (%), Engine oil temperature (°F), Intake air temperature bank 1  sensor 1 (°F), Mass air flow rate (lb/min), Boost (psi), Engine Power (hp), Engine Torque (lb•ft), Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Average Trip CO2 Rate (lb/mile), Latitude (deg), Longitude (deg), Bearing (deg)
91.987,5.495478,49.80392,134.6,28.939499,2634.75,24.233477,29.5301,885.2,15.686275,87.8,5.098039,114.8,91.4,3.6617167,-0.29007548,60.46205,120.525116,0.40492785,0.042603634,9.504538,2.0617347,44.86341,-93.34608,296.84845
92.992,51.512222,18.039215,134.6,7.382525,1622.5,25.47622,29.5301,887.36,60,87.8,12.941176,114.8,91.4,0.8456301,-10.8778305,6.781056,21.950615,0.4172935,0.04304183,9.695069,2.0212166,44.86346,-93.34621,300.71515
93.988,16.072317,22.745098,134.6,15.060351,2019.75,25.47622,29.5301,888.8,12.156863,87.8,7.0588236,114.8,91.4,1.4096959,-7.106849,21.733473,56.51524,0.42328936,0.043394897,9.754358,2.0089314,44.863537,-93.34633,312.10962
94.993,14.784128,27.450981,134.6,17.422758,1774.25,26.09759,29.5301,890.42,5.490196,87.8,0,114.8,91.4,2.0301127,-5.946547,24.203453,71.64677,0.43112615,0.04392738,9.81452,1.9966167,44.863613,-93.346436,317.02298
95.992,40.996574,23.137255,134.6,9.744933,1209,26.718962,29.5301,890.96,3.9215686,87.8,0,114.8,91.4,0.9974687,-9.717528,8.936031,38.81972,0.43655634,0.044070628,9.905834,1.9782115,44.86371,-93.34651,322.49963
97.008,76.05876,18.039215,134.6,8.268428,925,25.47622,29.5301,891.5,3.9215686,87.8,0,114.8,91.4,0.5767065,-10.442718,4.5925975,26.076584,0.44245204,0.044142865,10.023184,1.955051,44.863773,-93.34662,319.03006
98.012,74.20367,17.647058,134.6,7.973127,1018.75,24.854847,29.5301,891.32,3.137255,87.8,0,114.8,91.4,0.42547694,-10.587755,4.5925975,23.676899,0.44800517,0.04421981,10.131323,1.9341832,44.86385,-93.3467,321.7472
98.997,96.61158,0,134.6,5.90602,1087.25,23.612104,29.5301,890.06,3.137255,87.8,0,114.8,91.4,0.3471108,-11.603019,3.3510292,16.187614,0.45418185,0.04428535,10.255804,1.9107069,44.86393,-93.34676,321.7472
100.008,82.964806,0,134.6,5.610719,1066.25,22.369364,29.5301,888.08,3.137255,87.8,0,116.6,93.2,0.3519278,-11.748056,3.6968546,18.209892,0.4599541,0.044351336,10.370693,1.8895395,44.86399,-93.34685,317.3212
101.010,12.587986,20.392157,134.6,13.879147,2061.5,21.126621,29.5301,887,6.27451,87.8,0,116.6,93.2,0.85374355,-7.6870003,23.01158,58.626934,0.4668257,0.044904444,10.39598,1.8849435,44.864037,-93.346954,310.1395
101.989,32.016407,0,134.6,9.744933,1843.5,21.126621,29.5301,885.56,10.980392,87.8,0,116.6,93.2,1.1589583,-9.717528,9.047531,25.776327,0.4721238,0.04507108,10.475094,1.8707073,44.86408,-93.34706,301.24118
102.995,42.586483,16.862745,134.6,7.677826,1327,21.747992,29.5301,884.48,4.3137255,87.8,0,116.6,93.2,0.81655794,-10.732793,7.0019665,27.712976,0.48018602,0.04526381,10.608608,1.8471637,44.864113,-93.34716,297.89767
103.979,49.817795,21.568628,134.6,8.85903,808,19.883879,29.5301,882.86,3.9215686,87.8,19.607843,116.6,93.2,0.6782077,-10.152641,5.4725437,35.5723,0.48438308,0.04534447,10.682298,1.8344214,44.864136,-93.34726,289.64542
