Time (sec),Instant fuel economy (MPG),Intake manifold absolute pressure (inHg),Engine RPM (RPM),Vehicle speed (MPH),Relative throttle position (%),Ambient air temperature (°F),Fuel type,Relative accelerator pedal position (%),Mass air flow rate (lb/min),Boost (psi),Engine Power (hp),Trip Distance (miles),Trip Fuel Economy (MPG),Hard Brake Count,Latitude (deg),Longitude (deg),Bearing (deg)
584.009,20.4299,29.825401,2232.0,68.972206,24.313726,69.8,1,12.941176,3.7398274,0.14503774,46.289288,10.28862,25.548801,0,45.067234,-93.18201,272.91953
585.016,18.86815,30.711304,2216.0,69.593575,20.784313,69.8,1,11.764706,3.873944,0.58015096,50.57227,10.320161,25.525715,0,45.06725,-93.1824,272.91953
586.006,37.240578,20.080467,2166.5,70.21494,5.882353,69.8,1,0.0,2.567138,-4.6412077,25.851503,10.332288,25.535145,0,45.06726,-93.18281,272.91953
587.01,40.3674,20.080467,2122.75,69.593575,12.941176,69.8,1,7.8431373,2.4712756,-4.6412077,23.638014,10.357153,25.569496,0,45.067276,-93.183205,272.91953
588.021,33.62807,25.100586,2137.75,69.593575,13.725491,69.8,1,7.8431373,3.07389,-2.175566,28.37526,10.371947,25.578293,0,45.067287,-93.1836,272.1882
589.018,31.287304,19.489866,2135.25,69.593575,10.196078,69.8,1,9.411765,2.4297926,-4.931283,30.498161,10.396723,25.585018,0,45.06729,-93.184,270.6817
590.009,25.151058,27.167692,2177.0,69.593575,16.078432,69.8,1,0.0,3.3466253,-1.1603019,37.93897,10.409155,25.585424,0,45.067295,-93.1844,270.6817
591.008,77.32168,10.040234,2114.25,69.593575,5.490196,69.8,1,0.39215687,1.2388235,-9.572491,12.34072,10.436523,25.628944,0,45.06729,-93.1848,268.62973
592.0,39.023228,21.852274,2139.25,69.593575,14.90196,69.8,1,9.411765,2.6653767,-3.770981,24.452238,10.449623,25.642706,0,45.067284,-93.185196,270.76163
593.01,19.166485,32.77841,2252.75,69.593575,25.490196,69.8,1,13.725491,4.1290174,1.5954151,49.785095,10.474897,25.634632,0,45.067272,-93.1856,266.77103
594.015,40.5302,18.013361,2175.0,70.21494,6.27451,69.8,1,5.882353,2.3410645,-5.6564717,23.753273,10.490449,25.65006,0,45.067257,-93.186,266.52832
595.004,65.1653,10.926137,2132.5,70.21494,5.882353,69.8,1,4.7058825,1.3709812,-9.137378,14.773582,10.502856,25.6685,0,45.067238,-93.18639,265.6603
596.008,22.349792,23.62408,2176.0,69.593575,8.627451,69.8,1,0.0,2.9063609,-2.9007547,42.69414,10.524193,25.661032,0,45.067215,-93.1868,265.64172
596.996,133.56195,6.201321,2097.25,69.593575,4.7058825,69.8,1,0.0,0.77848226,-11.457981,7.1442895,10.541663,25.692776,0,45.067184,-93.18719,264.0627
598.008,135.92114,5.90602,2067.5,68.35083,4.7058825,69.8,1,0.39215687,0.71457976,-11.603019,6.894923,10.560762,25.73141,0,45.06716,-93.18758,264.19614
599.0,144.81223,5.90602,2071.25,67.72946,15.686275,69.8,1,9.019608,0.7044433,-11.603019,6.4127607,10.581401,25.774193,0,45.067135,-93.18796,264.19614
600.002,46.861378,12.697943,2064.0,67.72946,5.882353,69.8,1,0.0,1.5173001,-8.267151,19.816877,10.60486,25.800003,0,45.067104,-93.18835,264.19614
601.009,95.87882,7.087224,2033.75,67.108086,5.098039,69.8,1,0.0,0.8439009,-11.022868,9.596765,10.620929,25.828775,0,45.067074,-93.18873,264.10046
602.01,138.15141,6.201321,2012.5,66.48672,4.3137255,69.8,1,0.0,0.72320855,-11.457981,6.5986056,10.643779,25.874178,0,45.067047,-93.1891,264.76837
603.005,37.972496,15.650953,2017.75,65.86535,7.45098,69.8,1,0.0,1.8069566,-6.816774,23.782663,10.667137,25.902649,0,45.06702,-93.18948,263.51065
604.011,90.187614,7.677826,2018.5,65.86535,10.196078,69.8,1,7.45098,0.89374006,-10.732793,10.013428,10.678689,25.922478,0,45.066994,-93.18986,264.14697
605.012,50.383144,15.355652,2009.75,65.86535,6.27451,69.8,1,0.0,1.7881446,-6.9618115,17.924389,10.693329,25.941252,0,45.066967,-93.19023,264.8616
606.008,38.8143,16.832157,2034.25,65.24397,14.509804,69.8,1,9.019608,1.9188116,-6.236623,23.047365,10.718407,25.974852,0,45.066944,-93.190605,264.82285
607.008,27.144457,28.053595,2052.5,65.24397,18.431372,69.8,1,11.764706,3.2922928,-0.7251887,32.955803,10.730516,25.97639,0,45.06692,-93.19097,264.82285
608.011,19.417732,31.892508,2078.5,66.48672,15.294118,69.8,1,10.588235,3.8886292,1.1603019,46.94713,10.758399,25.953573,0,45.0669,-93.19135,264.82285
609.02,14.942058,38.38913,2153.5,67.108086,11.372549,69.8,1,0.0,4.603243,4.351132,61.579636,10.770768,25.931442,0,45.066875,-93.191734,265.08932
610.017,48.39982,21.556973,2082.0,67.72946,10.588235,69.8,1,14.117647,2.6184762,-3.916019,19.186975,10.793615,25.95344,0,45.06685,-93.19212,264.7104
611.006,15.586083,30.711304,2219.75,67.72946,68.62745,69.8,1,20.392157,3.6887956,0.58015096,59.58175,10.807459,25.930588,0,45.066826,-93.19251,264.33524
612.009,50.029755,14.76505,2128.0,68.972206,5.882353,69.8,1,0.0,1.9278492,-7.251887,18.902462,10.83258,25.927763,0,45.0668,-93.19291,264.89572
613.005,36.643097,25.986488,2188.25,68.972206,17.647058,69.8,1,10.980392,3.1902509,-1.7404529,25.808014,10.846147,25.9338,0,45.066776,-93.1933,265.36536
614.007,41.97072,19.194565,2115.0,68.972206,6.6666665,69.8,1,0.0,2.423153,-5.0763206,22.532032,10.859671,25.949177,0,45.066753,-93.193695,265.61597
615.005,25.664875,27.758293,2156.5,68.35083,23.529411,69.8,1,12.156863,3.3605268,-0.87022644,36.515503,10.88905,25.96541,0,45.066734,-93.194084,265.0468
616.002,21.466587,31.892508,2193.25,68.35083,24.705883,69.8,1,12.941176,3.9677448,1.1603019,43.656956,10.901936,25.960913,0,45.066704,-93.19447,264.86273
617.007,45.490788,19.194565,2138.75,69.593575,13.725491,69.8,1,8.235294,2.4209383,-5.0763206,20.97579,10.926553,25.959444,0,45.06668,-93.19487,264.97433
618.004,29.23638,20.375769,2118.0,69.593575,10.196078,69.8,1,5.882353,2.5140831,-4.49617,32.6376,10.938276,25.961544,0,45.066654,-93.19527,264.7401
618.997,83.13719,15.946254,2129.0,68.972206,16.078432,69.8,1,10.196078,1.9514443,-6.671736,11.375,10.9626,25.978556,0,45.066628,-93.195656,264.5094
619.998,45.630867,16.832157,2112.75,68.972206,10.588235,69.8,1,6.6666665,2.0673835,-6.236623,20.72469,10.977315,25.993303,0,45.066605,-93.196045,263.92194
621.056,40.691143,25.395885,2151.5,68.35083,15.686275,69.8,1,0.0,3.101629,-2.0305283,23.0312,11.002526,26.008099,0,45.06657,-93.19644,263.50513
622.106,26.050728,28.348896,2140.0,68.35083,18.431372,69.8,1,10.980392,3.4250765,-0.58015096,35.97465,11.027252,26.021137,0,45.06653,-93.19683,262.24005
623.021,23.24343,25.395885,2105.25,68.35083,9.019608,69.8,1,9.019608,3.1353264,-2.0305283,40.319603,11.040642,26.019516,0,45.066486,-93.19722,261.04126
623.999,31.32046,24.214682,2087.5,68.35083,9.019608,69.8,1,7.0588236,2.9409528,-2.6106794,29.92184,11.052802,26.024767,0,45.066437,-93.1976,259.38083
624.998,81.21239,10.040234,2048.0,68.35083,5.490196,69.8,1,0.0,1.2250669,-9.572491,11.539691,11.077451,26.045458,0,45.066383,-93.19799,258.4513
626.006,24.11795,26.87239,2081.25,67.108086,14.509804,69.8,1,0.0,3.156383,-1.3053397,38.151104,11.102578,26.067734,0,45.066326,-93.198364,258.23392
626.999,54.090843,13.879147,2040.0,67.108086,9.411765,69.8,1,8.235294,1.6664513,-7.6870003,17.010761,11.113665,26.08101,0,45.06627,-93.19874,257.2472
627.995,41.482777,18.899263,2049.5,66.48672,7.8431373,69.8,1,0.0,2.2493122,-5.221359,21.97555,11.139256,26.093008,0,45.0662,-93.199104,256.05627
628.998,100.35701,8.268428,2006.25,66.48672,4.7058825,69.8,1,0.0,0.97763443,-10.442718,9.083638,11.150259,26.112059,0,45.06613,-93.19948,254.97241
630.012,135.72415,6.201321,2003.75,65.86535,7.0588236,69.8,1,0.0,0.71775275,-11.457981,6.653842,11.164766,26.1398,0,45.06606,-93.19984,253.18835
631.016,73.18831,8.268428,1965.75,65.24397,5.098039,69.8,1,10.196078,0.94317037,-10.442718,12.222818,11.1901655,26.182283,0,45.065983,-93.200195,253.18166
632.008,20.127592,25.986488,2021.25,64.622604,17.254902,69.8,1,10.588235,2.947009,-1.7404529,44.021545,11.201035,26.17436,0,45.065903,-93.20055,252.3108
633.006,41.34253,20.67107,2038.25,64.622604,18.039215,69.8,1,8.235294,2.3689568,-4.351132,21.43187,11.225057,26.191296,0,45.065823,-93.200905,251.7641
634.004,48.999382,18.899263,2057.0,64.622604,37.64706,69.8,1,13.333333,2.222327,-5.221359,18.082834,11.238909,26.206562,0,45.065742,-93.20125,252.06866
635.018,38.34856,27.167692,2082.75,65.24397,25.09804,69.8,1,12.156863,3.2333863,-1.1603019,23.327274,11.263411,26.204176,0,45.06566,-93.20161,252.3958
636.012,43.57699,17.422758,2019.0,65.24397,10.980392,69.8,1,8.627451,2.093436,-5.946547,20.528437,11.277538,26.215733,0,45.065575,-93.201965,252.3958
637.002,24.716764,29.825401,2095.75,65.24397,23.529411,69.8,1,10.196078,3.4739873,0.14503774,36.192738,11.290398,26.216589,0,45.065495,-93.202324,252.12767
638.01,42.35643,18.013361,2019.75,65.24397,8.627451,69.8,1,0.0,2.1007488,-5.6564717,21.119991,11.315056,26.23967,0,45.065414,-93.202675,252.16202
639.021,42.401073,28.644197,2090.0,65.24397,26.666666,69.8,1,13.333333,3.337643,-0.43511322,21.097754,11.328433,26.250969,0,45.065346,-93.20303,253.86185
640.0,17.092058,36.026722,2100.5,65.86535,22.352942,69.8,1,0.0,4.326721,3.1908302,52.836647,11.354167,26.222736,0,45.06527,-93.2034,254.56041
641.003,51.12827,27.758293,2069.75,66.48672,15.294118,69.8,1,0.0,3.3637295,-0.87022644,17.8298,11.366773,26.236454,0,45.065197,-93.20377,256.34787
641.999,65.37764,10.926137,2009.5,66.48672,8.627451,69.8,1,6.6666665,1.3046384,-9.137378,13.943709,11.383949,26.260624,0,45.065136,-93.20415,256.34787
643.014,20.68093,28.939499,2088.75,65.86535,25.882353,69.8,1,12.941176,3.3495128,-0.29007548,43.667625,11.40842,26.267054,0,45.06508,-93.20452,258.16446
644.002,17.552662,32.77841,2102.25,66.48672,11.372549,69.8,1,0.0,3.9498441,1.5954151,51.935528,11.421949,26.25085,0,45.06502,-93.204895,259.032
645.003,80.84237,17.422758,2047.5,66.48672,14.509804,69.8,1,7.45098,2.113036,-5.946547,11.276349,11.434526,26.269758,0,45.064972,-93.20527,259.66757
646.004,49.51384,15.650953,2014.25,66.48672,5.882353,69.8,1,0.0,1.8487165,-6.816774,18.41115,11.448066,26.285343,0,45.064926,-93.20564,260.993
647.008,118.50208,13.583846,2035.25,66.48672,16.862745,69.8,1,10.980392,1.5784897,-7.832038,7.692749,11.460562,26.307669,0,45.064884,-93.20602,262.35394
648.007,22.94632,31.301907,2119.75,65.86535,47.45098,69.8,1,15.686275,3.6753116,0.87022644,39.35651,11.487494,26.297018,0,45.06485,-93.20639,262.74884
649.013,35.42766,23.033478,2088.75,67.108086,11.372549,69.8,1,9.019608,2.8426714,-3.1908302,25.97198,11.517358,26.281397,0,45.06482,-93.20678,263.6439
650.008,18.990149,33.959614,2172.25,67.108086,45.882355,69.8,1,16.862745,4.0921807,2.175566,48.45283,11.529278,26.266712,0,45.064793,-93.20716,264.59103
651.01,13.4531355,43.40925,2225.75,67.72946,57.64706,69.8,1,17.254902,5.439985,6.816774,69.02824,11.545481,26.239065,0,45.06477,-93.20755,265.9279
652.014,96.53625,20.080467,2142.0,68.972206,21.17647,69.8,1,12.156863,2.5813289,-4.6412077,9.79617,11.573923,26.20914,0,45.064754,-93.20795,266.61987
653.028,16.865143,29.825401,2170.5,68.972206,9.019608,69.8,1,4.7058825,3.685627,0.14503774,56.07338,11.588299,26.191969,0,45.06474,-93.20834,268.45096
654.001,43.820446,19.785168,2115.0,68.972206,14.117647,69.8,1,9.411765,2.5139766,-4.7862453,21.580921,11.616548,26.209126,0,45.06473,-93.20873,268.6722
655.002,41.429768,17.71806,2083.75,68.35083,11.372549,69.8,1,7.0588236,2.1618829,-5.8015094,22.62059,11.628988,26.21921,0,45.064724,-93.20912,268.6722
656.004,20.829126,30.120703,2179.5,67.72946,29.80392,69.8,1,14.90196,3.6208982,0.29007548,44.58402,11.642231,26.207424,0,45.06472,-93.20951,268.66696
657.0,45.601795,17.71806,2077.5,67.108086,19.215687,69.8,1,13.333333,2.150128,-5.8015094,20.177418,11.672551,26.235495,0,45.064713,-93.20989,268.70233
658.003,16.462694,32.48311,2138.25,66.48672,26.666666,69.8,1,14.90196,3.8931777,1.4503773,55.374096,11.685567,26.218977,0,45.06471,-93.21027,268.67218
659.01,39.547607,21.556973,2158.5,66.48672,55.294117,69.8,1,16.862745,2.6592052,-3.916019,23.05087,11.698816,26.227606,0,45.0647,-93.210655,268.67218
660.012,31.512085,22.147575,2118.0,66.48672,11.372549,69.8,1,13.333333,2.7579339,-3.6259434,28.928799,11.714513,26.2333,0,45.064697,-93.21104,268.67218
660.997,11.8045845,31.301907,2144.5,66.48672,9.411765,69.8,1,3.9215686,3.8816273,0.87022644,77.22481,11.741089,26.184473,0,45.06469,-93.211426,268.67218
662.001,32.61826,22.147575,2056.5,66.48672,8.235294,69.8,1,0.0,2.740046,-3.6259434,27.947744,11.753582,26.18839,0,45.064682,-93.2118,268.6648
663.009,24.06386,23.91938,2030.75,65.24397,8.627451,69.8,1,0.0,2.8143575,-2.755717,37.174725,11.779811,26.207323,0,45.064674,-93.21217,268.6648
663.997,33.636387,30.416002,2126.75,65.24397,68.62745,69.8,1,15.686275,3.563397,0.43511322,26.595228,11.790756,26.212975,0,45.06467,-93.21255,268.6648
664.999,13.584626,40.751537,2064.0,65.24397,11.372549,69.8,1,14.117647,5.116916,5.511434,65.851456,11.815642,26.164366,0,45.064663,-93.21292,268.59766
666.001,40.92089,22.442877,2048.0,65.24397,7.45098,69.8,1,0.78431374,2.672353,-3.4809058,21.860897,11.830332,26.17476,0,45.06466,-93.213295,268.5047
667.005,56.819794,15.946254,2019.0,64.622604,16.470589,69.8,1,14.117647,1.8493297,-6.671736,15.593997,11.854646,26.201195,0,45.064655,-93.21366,268.5047
668.007,18.551832,31.301907,2063.25,64.001236,29.019608,69.8,1,14.509804,3.6459668,0.87022644,47.30142,11.869953,26.186018,0,45.064648,-93.21403,268.61423
669.004,16.21067,22.442877,2026.75,64.622604,10.980392,69.8,1,10.980392,2.671382,-3.4809058,54.658302,11.883299,26.170113,0,45.06464,-93.2144,268.67868
670.003,38.361095,22.147575,2010.25,64.622604,27.058823,69.8,1,12.941176,2.6014144,-3.6259434,23.097559,11.907924,26.166525,0,45.064632,-93.21477,268.40964
671.015,37.353622,21.556973,2014.25,64.622604,7.8431373,69.8,1,5.882353,2.5000198,-3.916019,23.72053,11.919514,26.174227,0,45.06463,-93.21514,268.463
672.016,47.04549,14.469749,1950.75,64.001236,5.882353,69.8,1,0.0,1.6620262,-7.3969245,18.652756,11.945967,26.180027,0,45.06462,-93.21551,268.71082
673.014,111.53638,14.76505,1978.0,63.37986,40.784313,69.8,1,14.117647,1.66166,-7.251887,7.7912545,11.9566555,26.197763,0,45.064617,-93.215866,268.70224
674.003,22.75999,29.5301,2009.0,63.37986,20.784313,69.8,1,10.980392,3.3697433,0.0,38.1814,11.970913,26.194489,0,45.06461,-93.21623,268.65292
675.021,14.250296,40.751537,2079.0,64.001236,40.39216,69.8,1,15.294118,4.809525,5.511434,61.579636,11.993795,26.15955,0,45.064606,-93.2166,268.65292
676.0,10.802243,44.885754,2108.75,64.001236,9.803922,69.8,1,0.0,5.3835483,7.541962,81.235725,12.004883,26.125235,0,45.064594,-93.21697,268.5989
677.008,18.641165,31.892508,2042.25,64.622604,10.196078,69.8,1,0.0,3.7681158,1.1603019,47.531776,12.028829,26.115297,0,45.06459,-93.21735,268.5989
678.003,66.141785,11.81204,1974.0,64.622604,5.882353,69.8,1,4.3137255,1.3916801,-8.702264,13.396187,12.040903,26.13167,0,45.064587,-93.21771,268.5989
678.998,39.78803,25.100586,2002.5,64.001236,19.215687,69.8,1,10.980392,2.8396647,-2.175566,22.055077,12.065275,26.14868,0,45.06458,-93.21808,268.5989
680.047,48.526752,19.194565,1990.25,64.001236,12.156863,69.8,1,11.372549,2.217463,-5.0763206,18.083385,12.080166,26.163025,0,45.06457,-93.21845,268.54706
681.107,38.26985,26.87239,2002.5,64.001236,17.647058,69.8,1,3.5294118,3.1118124,-1.3053397,22.930008,12.102631,26.168316,0,45.06456,-93.21881,268.165
682.011,50.550106,19.489866,2009.75,64.001236,39.215687,69.8,1,14.117647,2.2515779,-4.931283,17.359568,12.114167,26.180338,0,45.064552,-93.21918,268.28458
682.996,18.067959,32.77841,2065.25,64.001236,29.019608,69.8,1,14.117647,3.8004546,1.5954151,48.568188,12.12756,26.169748,0,45.064552,-93.21955,268.65485
684.008,41.97879,18.308662,1988.25,64.622604,11.372549,69.8,1,7.45098,2.129642,-5.511434,21.107033,12.154995,26.18887,0,45.064545,-93.219925,268.88586
685.001,23.247374,32.18781,2096.25,64.622604,28.62745,69.8,1,11.372549,3.6920538,1.3053397,38.113884,12.167316,26.183594,0,45.06454,-93.2203,269.62177
685.993,16.351255,35.43612,2071.5,65.24397,23.529411,69.8,1,0.0,4.2854342,2.9007547,54.7094,12.182596,26.16718,0,45.06454,-93.22067,270.0
686.995,17.173115,24.214682,2037.75,65.24397,7.0588236,69.8,1,1.5686275,2.921046,-2.6106794,52.091156,12.208018,26.163937,0,45.064545,-93.22105,270.71603
688.008,34.999607,23.62408,2023.0,65.24397,9.411765,69.8,1,11.764706,2.7772272,-2.9007547,25.559355,12.221752,26.17024,0,45.064552,-93.22142,271.59695
689.012,23.32139,31.301907,2077.5,65.24397,35.686275,69.8,1,17.254902,3.6450639,0.87022644,38.35824,12.248462,26.177874,0,45.06456,-93.221794,272.0478
690.006,14.5836315,36.617325,2145.0,65.24397,45.490196,69.8,1,16.078432,4.3886733,3.4809058,61.34051,12.260142,26.157377,0,45.064575,-93.22217,273.07205
691.002,12.736237,29.234798,2122.25,65.86535,10.980392,69.8,1,12.54902,3.617704,-0.14503774,70.9069,12.2731085,26.129364,0,45.064587,-93.22255,273.38013
691.998,14.11216,42.523342,2142.0,67.108086,26.27451,69.8,1,13.725491,5.2099843,6.3816605,65.200966,12.301742,26.09099,0,45.0646,-93.22294,273.90024
693.007,46.15267,25.986488,2143.75,67.72946,11.764706,69.8,1,10.588235,3.2112393,-1.7404529,20.121178,12.315877,26.102476,0,45.064625,-93.22332,274.38416
693.998,19.28001,30.711304,2118.75,67.72946,9.411765,69.8,1,0.0,3.7982016,0.58015096,48.166267,12.328629,26.093035,0,45.06465,-93.22371,275.8712
695.015,14.758697,36.32202,2186.5,67.72946,27.058823,69.8,1,3.5294118,4.4664345,3.335868,62.921963,12.358756,26.077177,0,45.06468,-93.22409,276.97095
696.004,47.88356,23.033478,2161.0,67.72946,25.490196,69.8,1,13.333333,2.905458,-3.1908302,19.39384,12.36993,26.08793,0,45.06471,-93.22448,276.97095
697.005,106.514595,10.335535,2103.5,67.72946,10.980392,69.8,1,0.0,1.2837564,-9.427453,8.718487,12.397745,26.093927,0,45.064743,-93.22486,277.45947
698.0,65.40987,12.993244,2041.25,67.108086,10.196078,69.8,1,0.0,1.5767604,-8.122113,14.067089,12.409989,26.109293,0,45.06478,-93.22524,278.1476
699.013,20.662266,27.758293,2102.25,66.48672,22.352942,69.8,1,0.0,3.2640426,-0.87022644,44.1194,12.434116,26.10892,0,45.06482,-93.22562,279.43146
700.007,41.24282,18.013361,2029.25,65.86535,8.235294,69.8,1,5.490196,2.1846642,-5.6564717,21.896832,12.448499,26.12049,0,45.06486,-93.22599,280.09805
700.998,22.794067,30.416002,2129.5,65.86535,46.27451,69.8,1,15.686275,3.523477,0.43511322,39.619392,12.469762,26.126007,0,45.064907,-93.226364,280.09805
701.999,14.051552,36.912624,2137.75,65.86535,51.764706,69.8,1,17.254902,4.5348005,3.6259434,64.26956,12.481652,26.104502,0,45.064953,-93.22674,280.5852
703.018,12.3660965,47.54346,2154.25,66.48672,10.980392,69.8,1,0.0,5.988935,8.847302,73.71823,12.507403,26.04191,0,45.065002,-93.22711,280.5852
703.999,34.186806,23.32878,2080.0,66.48672,10.588235,69.8,1,0.0,2.8993037,-3.0457926,26.665457,12.518771,26.046549,0,45.065052,-93.227486,280.27744
704.998,69.51822,10.040234,2007.0,66.48672,5.098039,69.8,1,0.0,1.2047939,-9.572491,13.113206,12.530872,26.06258,0,45.0651,-93.22785,280.27744
705.993,30.027025,16.832157,1972.75,64.622604,7.8431373,69.8,1,0.78431374,1.9124997,-6.236623,29.508343,12.557877,26.091776,0,45.06515,-93.22822,280.27744
706.995,117.418335,7.087224,1951.75,64.001236,8.235294,69.8,1,7.0588236,0.8065918,-11.022868,7.473518,12.570229,26.11119,0,45.065197,-93.22857,280.54727
708.011,44.224064,14.76505,1940.25,63.37986,11.372549,69.8,1,8.627451,1.7076575,-7.251887,19.650124,12.596791,26.112795,0,45.065247,-93.22893,280.54727
709.002,21.724949,29.234798,2016.25,62.75849,27.058823,69.8,1,12.941176,3.2723777,-0.14503774,39.608315,12.610876,26.108364,0,45.065292,-93.22928,280.54727
709.999,35.518944,20.966372,1959.5,62.75849,10.196078,69.8,1,8.627451,2.4387836,-4.2060943,24.22619,12.622927,26.11428,0,45.06534,-93.22964,280.8022
711.007,48.910202,15.650953,1907.25,62.75849,9.803922,69.8,1,0.0,1.76926,-6.816774,17.593233,12.637023,26.128891,0,45.065388,-93.22999,280.56967
712.008,80.04366,10.926137,1910.5,61.515747,35.686275,69.8,1,12.156863,1.1848745,-9.137378,10.537365,12.664167,26.163992,0,45.065434,-93.23033,280.56967
713.003,42.509064,16.536856,1903.5,61.515747,9.803922,69.8,1,9.803922,1.8226597,-6.3816605,19.841633,12.678273,26.175987,0,45.06548,-93.23068,280.56967
714.005,21.97251,28.348896,1949.0,61.515747,21.17647,69.8,1,5.882353,3.1131113,-0.58015096,38.38657,12.689453,26.172955,0,45.06552,-93.23103,280.56967
715.012,18.814108,33.959614,2025.75,61.515747,47.058823,69.8,1,9.411765,3.7816553,2.175566,44.83068,12.717363,26.157965,0,45.065567,-93.23138,280.57974
715.996,42.445267,20.966372,2001.25,61.515747,24.313726,69.8,1,12.941176,2.4502745,-4.2060943,19.871456,12.728552,26.166782,0,45.06561,-93.23173,280.57974
716.999,34.662277,28.644197,1981.0,62.13712,27.058823,69.8,1,15.686275,3.2013116,-0.43511322,24.579138,12.7546625,26.181793,0,45.065662,-93.23208,280.57974
718.0,15.448489,35.731422,2054.0,62.13712,68.62745,69.8,1,16.470589,4.0835733,3.0457926,55.149014,12.766403,26.163923,0,45.06571,-93.23243,280.57974
719.017,12.773397,41.04684,2106.25,62.75849,28.62745,69.8,1,14.90196,4.8639126,5.6564717,67.36568,12.777292,26.140747,0,45.06575,-93.23278,280.57974
719.998,87.32458,22.442877,1995.75,64.001236,10.980392,69.8,1,10.196078,2.732235,-3.4809058,10.049039,12.802175,26.123882,0,45.0658,-93.23315,280.5756
720.997,20.255516,32.18781,2023.25,64.001236,10.980392,69.8,1,0.0,3.7059808,1.3053397,43.322918,12.816996,26.11459,0,45.065845,-93.23351,280.35907
721.998,43.977795,16.241554,1950.5,64.001236,6.27451,69.8,1,0.0,1.8278259,-6.526698,19.95389,12.841275,26.13681,0,45.065895,-93.23387,280.46326
723.007,115.703224,7.087224,1915.75,64.001236,9.019608,69.8,1,5.490196,0.79749453,-11.022868,7.5843005,12.854163,26.157104,0,45.065945,-93.23423,280.46326
